Situacao
CNPJ: 05.435.800/0001-59Inapta
CNPJ: 10.456.856/0001-20Ativa
CNPJ: 32.295.945/0001-74Ativa
CNPJ: 77.910.545/0001-60Ativa
CNPJ: 26.033.276/0001-60Ativa
CNPJ: 03.201.164/0001-75Ativa
CNPJ: 00.409.265/0001-48Baixada
CNPJ: 04.273.177/0001-12Baixada
CNPJ: 09.468.805/0001-39Baixada
CNPJ: 12.210.278/0001-72Baixada
CNPJ: 18.558.533/0001-59Ativa
CNPJ: 18.039.452/0001-42Ativa
CNPJ: 05.193.063/0001-25Ativa
CNPJ: 19.534.626/0001-06Inapta
CNPJ: 42.144.217/0001-15Baixada
CNPJ: 08.198.584/0001-63Ativa
CNPJ: 03.359.805/0001-14Inapta
CNPJ: 09.515.547/0001-02Baixada
CNPJ: 16.422.948/0001-75Inapta
CNPJ: 79.864.583/0001-59Inapta
CNPJ: 06.004.318/0001-27Inapta
CNPJ: 08.594.751/0001-95Ativa
CNPJ: 23.210.485/0001-43Inapta
CNPJ: 28.561.761/0001-31Baixada
CNPJ: 05.655.723/0001-42Inapta
CNPJ: 06.895.475/0001-70Ativa
CNPJ: 10.720.136/0001-20Baixada
CNPJ: 26.490.038/0001-83Ativa
CNPJ: 02.411.623/0001-82Ativa
CNPJ: 07.836.385/0001-70Baixada
CNPJ: 11.826.702/0001-45Inapta
CNPJ: 11.163.412/0001-69Ativa
CNPJ: 28.291.519/0001-95Inapta
CNPJ: 85.229.508/0001-19Inapta
CNPJ: 90.528.712/0001-70Ativa
CNPJ: 26.024.137/0001-70Ativa
CNPJ: 16.751.400/0001-79Ativa
CNPJ: 19.339.436/0001-38Ativa
CNPJ: 04.653.773/0001-28Inapta
CNPJ: 05.100.931/0001-85Inapta
CNPJ: 06.924.882/0001-68Inapta
CNPJ: 11.166.258/0001-89Ativa
CNPJ: 24.118.447/0001-28Ativa
CNPJ: 10.559.323/0001-73Ativa
CNPJ: 16.764.190/0001-53Ativa
CNPJ: 20.364.772/0001-10Inapta
CNPJ: 06.943.780/0001-90Ativa
CNPJ: 34.017.576/0001-83Ativa
CNPJ: 20.132.097/0001-01Ativa
CNPJ: 02.692.709/0001-20Ativa
CNPJ: 06.159.315/0001-62Inapta
CNPJ: 17.220.677/0001-38Baixada
CNPJ: 10.320.132/0001-54Ativa
CNPJ: 28.862.063/0001-76Ativa
CNPJ: 10.810.587/0001-58Baixada
CNPJ: 61.033.338/0001-34Ativa
CNPJ: 22.497.555/0001-23Inapta
CNPJ: 06.009.710/0001-69Inapta
CNPJ: 33.422.053/0001-50Ativa
CNPJ: 24.618.802/0001-28Ativa
CNPJ: 21.912.865/0001-02Inapta
CNPJ: 08.942.985/0001-86Inapta
CNPJ: 24.599.481/0001-61Inapta
CNPJ: 20.635.893/0001-59Ativa
CNPJ: 08.397.575/0001-00Ativa
CNPJ: 22.932.722/0001-17Ativa
CNPJ: 03.086.009/0001-55Inapta
CNPJ: 06.132.804/0001-20Inapta
CNPJ: 00.515.244/0001-07Ativa
CNPJ: 27.185.387/0001-54Ativa
CNPJ: 07.865.049/0001-56Inapta
CNPJ: 21.086.674/0001-20Inapta
CNPJ: 07.049.450/0001-18Inapta
CNPJ: 05.836.722/0001-02Ativa
CNPJ: 09.530.412/0001-08Ativa
CNPJ: 32.831.798/0001-00Ativa
CNPJ: 15.795.786/0001-58Inapta
CNPJ: 18.562.542/0001-13Ativa
CNPJ: 09.130.876/0001-27Inapta
CNPJ: 17.847.150/0001-38Inapta
CNPJ: 02.444.543/0001-23Inapta
CNPJ: 20.191.712/0001-42Inapta
CNPJ: 09.463.566/0001-24Baixada
CNPJ: 03.102.762/0001-97Inapta
CNPJ: 31.306.706/0001-00Ativa
CNPJ: 02.261.846/0001-00Inapta
CNPJ: 09.301.460/0001-24Ativa
CNPJ: 83.840.801/0001-92Baixada
CNPJ: 30.097.391/0001-75Ativa
CNPJ: 08.008.253/0001-13Ativa
CNPJ: 14.602.011/0001-56Ativa
CNPJ: 85.345.940/0001-75Inapta
CNPJ: 05.390.832/0001-85Baixada
CNPJ: 81.800.781/0001-09Ativa
CNPJ: 21.133.315/0001-87Baixada
CNPJ: 12.678.360/0001-26Inapta
CNPJ: 18.718.893/0001-70Ativa
CNPJ: 79.226.130/0001-05Inapta
CNPJ: 05.577.056/0001-27Inapta
CNPJ: 11.215.816/0001-59Ativa
CNPJ: 83.865.485/0001-03Inapta
CNPJ: 13.268.771/0001-06Inapta
CNPJ: 07.327.239/0001-10Inapta
CNPJ: 00.303.403/0001-00Ativa
CNPJ: 15.211.382/0001-70Ativa
CNPJ: 13.817.801/0001-96Ativa
CNPJ: 81.617.193/0001-26Baixada
CNPJ: 06.905.745/0001-86Ativa
CNPJ: 12.460.492/0001-87Ativa
CNPJ: 06.001.370/0001-20Ativa
CNPJ: 33.993.847/0001-73Ativa
CNPJ: 05.312.878/0001-86Baixada
CNPJ: 03.567.080/0001-50Ativa
CNPJ: 00.588.396/0001-30Inapta
CNPJ: 27.720.686/0001-41Ativa
CNPJ: 21.457.458/0001-44Inapta
CNPJ: 11.030.413/0001-35Ativa
CNPJ: 11.349.091/0001-91Inapta
CNPJ: 00.564.861/0001-00Baixada
CNPJ: 81.802.365/0001-31Inapta
CNPJ: 28.155.103/0001-40Ativa
CNPJ: 04.035.666/0001-36Baixada
CNPJ: 37.333.111/0001-20Ativa
CNPJ: 85.355.618/0001-27Inapta
CNPJ: 07.512.777/0001-84Baixada
CNPJ: 17.991.361/0001-40Ativa
CNPJ: 34.738.496/0001-17Ativa
CNPJ: 12.225.583/0001-38Inapta
CNPJ: 23.693.307/0001-10Ativa
CNPJ: 02.187.582/0001-92Inapta
CNPJ: 07.407.676/0001-43Ativa
CNPJ: 04.915.742/0001-06Inapta
CNPJ: 09.571.006/0001-93Inapta
CNPJ: 10.486.760/0001-04Inapta
CNPJ: 42.029.956/0001-66Baixada
CNPJ: 83.475.970/0005-02Ativa
CNPJ: 08.086.320/0001-18Baixada
CNPJ: 80.751.449/0001-20Inapta
CNPJ: 37.863.449/0001-93Ativa
CNPJ: 12.390.932/0001-77Ativa
CNPJ: 04.868.771/0001-56Ativa
CNPJ: 32.526.359/0001-93Ativa
CNPJ: 22.793.618/0001-99Baixada
CNPJ: 10.584.255/0001-00Inapta
CNPJ: 12.572.183/0001-07Ativa
CNPJ: 42.034.588/0001-44Baixada
CNPJ: 11.283.761/0001-14Baixada
CNPJ: 11.967.535/0001-52Ativa
CNPJ: 03.994.659/0001-07Ativa
CNPJ: 10.816.770/0001-60Ativa
CNPJ: 26.720.983/0001-24Ativa
CNPJ: 02.461.037/0001-42Ativa
CNPJ: 00.100.992/0001-29Ativa
CNPJ: 04.260.952/0001-03Suspensa
CNPJ: 14.317.881/0001-83Inapta
CNPJ: 76.823.723/0002-33Ativa
CNPJ: 80.653.868/0002-00Inapta
CNPJ: 24.095.786/0001-36Ativa
CNPJ: 35.061.072/0001-23Ativa
CNPJ: 21.065.011/0001-20Ativa
CNPJ: 17.106.891/0001-68Inapta
CNPJ: 01.289.513/0001-27Baixada
CNPJ: 05.196.834/0001-38Inapta
CNPJ: 06.907.672/0001-61Inapta
CNPJ: 34.400.609/0001-70Ativa
CNPJ: 07.819.473/0001-64Ativa
CNPJ: 04.549.370/0001-33Inapta
CNPJ: 26.137.889/0001-47Ativa
CNPJ: 27.674.832/0001-40Ativa
CNPJ: 34.350.915/0001-49Ativa
CNPJ: 04.229.980/0001-50Ativa
CNPJ: 12.766.585/0001-34Inapta
CNPJ: 04.491.749/0001-30Baixada
CNPJ: 11.879.427/0001-28Baixada
CNPJ: 12.560.834/0001-30Ativa
CNPJ: 09.610.134/0001-07Ativa
CNPJ: 18.969.788/0001-04Ativa
CNPJ: 07.958.185/0001-90Inapta
CNPJ: 81.864.290/0001-13Baixada
CNPJ: 09.377.374/0001-03Ativa
CNPJ: 09.064.704/0001-00Ativa
CNPJ: 14.445.818/0001-22Ativa
CNPJ: 24.131.212/0001-76Ativa
CNPJ: 80.485.220/0001-91Baixada
CNPJ: 31.852.645/0001-86Ativa
CNPJ: 15.580.950/0001-00Baixada
CNPJ: 26.240.561/0001-51Ativa
CNPJ: 27.512.306/0001-83Ativa
CNPJ: 11.561.564/0001-10Ativa
CNPJ: 13.766.874/0001-04Baixada
CNPJ: 02.118.557/0001-57Inapta
CNPJ: 80.116.817/0001-69Inapta
CNPJ: 82.098.682/0001-81Inapta
CNPJ: 34.901.915/0001-90Ativa
CNPJ: 35.905.608/0001-40Ativa
CNPJ: 80.653.868/0001-20Inapta
CNPJ: 08.959.460/0001-53Ativa
CNPJ: 01.199.943/0001-58Baixada
CNPJ: 14.048.902/0001-02Ativa
CNPJ: 18.645.402/0001-09Ativa
CNPJ: 03.107.603/0001-85Ativa
CNPJ: 17.565.778/0001-40Ativa
CNPJ: 22.665.028/0001-80Baixada
CNPJ: 13.935.082/0001-08Ativa
CNPJ: 10.730.783/0001-12Ativa
CNPJ: 09.069.208/0001-31Ativa
CNPJ: 06.174.367/0001-08Ativa
CNPJ: 10.343.004/0001-26Ativa
CNPJ: 00.085.040/0001-83Ativa
CNPJ: 07.384.269/0001-68Ativa
CNPJ: 14.071.565/0001-74Inapta
CNPJ: 73.247.314/0001-67Inapta
CNPJ: 15.385.112/0001-85Ativa
CNPJ: 83.726.034/0001-95Baixada
CNPJ: 00.354.113/0001-95Ativa
CNPJ: 85.253.391/0001-09Inapta
CNPJ: 10.681.418/0002-46Suspensa
CNPJ: 33.177.415/0001-94Baixada
CNPJ: 00.540.108/0001-77Inapta
CNPJ: 15.679.077/0001-07Ativa
CNPJ: 83.468.538/0001-52Inapta
CNPJ: 24.500.694/0001-94Inapta
CNPJ: 02.890.100/0001-66Inapta
CNPJ: 07.123.172/0001-00Inapta
CNPJ: 37.666.564/0001-78Ativa
CNPJ: 24.337.705/0001-67Ativa
CNPJ: 10.225.116/0001-82Inapta
CNPJ: 04.720.984/0001-36Ativa
CNPJ: 08.285.684/0001-27Ativa
CNPJ: 06.258.655/0001-40Ativa
CNPJ: 00.544.774/0001-83Ativa
CNPJ: 40.655.998/0001-87Ativa
CNPJ: 42.456.241/0001-90Ativa
CNPJ: 07.821.213/0001-23Ativa
CNPJ: 30.170.341/0001-76Ativa
CNPJ: 03.806.949/0001-71Inapta
CNPJ: 97.384.812/0001-10Ativa
CNPJ: 03.611.281/0001-07Inapta
CNPJ: 37.672.544/0001-00Ativa
CNPJ: 15.523.636/0001-95Ativa
CNPJ: 02.506.551/0001-57Ativa
CNPJ: 14.611.092/0001-50Baixada
CNPJ: 18.020.298/0001-67Ativa
CNPJ: 07.735.536/0001-02Inapta
CNPJ: 00.942.258/0001-07Inapta
CNPJ: 01.787.962/0001-03Inapta
CNPJ: 08.796.879/0001-31Ativa
CNPJ: 80.462.401/0001-00Inapta
CNPJ: 05.942.872/0001-92Inapta
CNPJ: 72.099.641/0001-56Ativa
CNPJ: 03.417.556/0001-76Inapta
CNPJ: 02.730.214/0001-49Inapta
CNPJ: 11.222.512/0001-19Ativa
CNPJ: 31.809.054/0001-26Inapta
CNPJ: 16.798.034/0001-03Baixada
CNPJ: 19.064.214/0001-50Ativa
CNPJ: 06.530.962/0001-39Baixada
CNPJ: 05.635.601/0001-94Inapta
CNPJ: 95.833.885/0001-16Ativa
CNPJ: 14.097.669/0001-58Inapta
CNPJ: 02.108.604/0001-81Baixada
CNPJ: 09.446.117/0001-78Inapta
CNPJ: 21.934.057/0001-38Ativa
CNPJ: 26.643.786/0001-59Baixada
CNPJ: 95.814.893/0001-15Inapta
CNPJ: 73.850.927/0001-94Ativa
CNPJ: 06.929.147/0001-47Inapta
CNPJ: 25.116.508/0001-80Baixada
CNPJ: 02.231.265/0001-26Ativa
CNPJ: 22.096.558/0001-55Baixada
CNPJ: 07.118.070/0001-98Ativa
CNPJ: 17.214.772/0001-29Inapta
CNPJ: 08.848.934/0001-90Inapta
CNPJ: 80.123.243/0001-56Ativa
CNPJ: 06.105.752/0001-01Ativa
CNPJ: 11.386.274/0001-87Inapta
CNPJ: 00.388.606/0001-46Inapta
CNPJ: 02.678.608/0001-03Baixada
CNPJ: 85.165.470/0001-68Baixada
CNPJ: 21.247.827/0001-74Baixada
CNPJ: 39.648.053/0001-59Ativa
CNPJ: 81.366.452/0001-93Inapta
CNPJ: 19.378.079/0001-17Ativa
CNPJ: 19.378.079/0001-17Ativa
CNPJ: 24.785.775/0001-88Ativa
CNPJ: 08.002.806/0001-20Ativa
CNPJ: 10.396.279/0001-28Inapta
CNPJ: 07.745.437/0001-01Inapta
CNPJ: 27.674.825/0001-48Ativa
CNPJ: 29.533.634/0001-91Ativa
CNPJ: 17.405.439/0001-05Ativa
CNPJ: 80.121.858/0001-43Inapta
CNPJ: 31.935.220/0001-30Ativa
CNPJ: 14.420.165/0001-27Inapta
CNPJ: 10.432.097/0001-65Ativa
CNPJ: 21.148.068/0001-92Ativa
CNPJ: 80.693.666/0001-01Ativa
CNPJ: 06.326.369/0001-75Inapta
CNPJ: 04.894.052/0001-00Inapta
CNPJ: 09.012.445/0001-66Ativa
CNPJ: 22.733.749/0001-80Ativa
CNPJ: 31.935.214/0001-83Ativa
CNPJ: 11.440.374/0001-44Inapta
CNPJ: 01.300.108/0003-24Inapta
CNPJ: 00.667.608/0001-74Inapta
CNPJ: 04.370.080/0001-28Inapta
CNPJ: 12.071.969/0001-32Ativa
CNPJ: 17.106.875/0001-75Ativa
CNPJ: 82.954.645/0001-28Inapta
CNPJ: 83.949.628/0001-65Inapta
CNPJ: 95.777.561/0001-08Ativa
CNPJ: 02.506.573/0001-17Baixada
CNPJ: 14.669.746/0001-05Ativa
CNPJ: 02.640.346/0001-80Inapta
CNPJ: 07.474.825/0001-97Inapta
CNPJ: 11.073.245/0001-65Ativa
CNPJ: 15.733.854/0001-54Ativa
CNPJ: 18.356.160/0001-33Inapta
CNPJ: 00.713.282/0001-74Ativa
CNPJ: 05.512.125/0001-14Baixada
CNPJ: 00.551.849/0001-53Baixada
CNPJ: 19.066.524/0001-03Inapta
CNPJ: 42.031.720/0001-64Baixada
CNPJ: 06.089.176/0001-48Inapta
CNPJ: 04.088.474/0001-98Ativa
CNPJ: 11.515.914/0001-01Inapta
CNPJ: 15.312.829/0001-05Inapta
CNPJ: 31.255.059/0001-54Baixada
CNPJ: 07.710.092/0001-42Baixada
CNPJ: 05.169.742/0001-69Ativa
CNPJ: 08.012.350/0001-80Ativa
CNPJ: 34.015.615/0001-03Ativa
CNPJ: 08.093.756/0001-34Inapta
CNPJ: 27.935.628/0001-35Ativa
CNPJ: 21.990.101/0001-27Ativa
CNPJ: 83.646.562/0007-20Inapta
CNPJ: 80.974.405/0001-60Inapta
CNPJ: 10.993.408/0001-65Inapta
CNPJ: 05.557.564/0001-43Inapta
CNPJ: 26.051.601/0001-17Ativa
CNPJ: 05.937.374/0001-51Inapta
CNPJ: 10.511.853/0001-41Ativa
CNPJ: 03.467.287/0001-52Ativa
CNPJ: 10.643.080/0001-57Inapta
CNPJ: 33.562.923/0001-96Ativa
CNPJ: 10.266.116/0001-20Inapta
CNPJ: 03.080.551/0001-09Baixada
CNPJ: 08.664.981/0001-83Ativa
CNPJ: 35.149.265/0001-30Ativa
CNPJ: 84.094.598/0007-00Ativa
CNPJ: 05.699.165/0001-17Ativa
CNPJ: 81.303.562/0001-06Ativa
CNPJ: 04.949.568/0001-04Ativa
CNPJ: 12.071.583/0001-20Ativa
CNPJ: 82.834.128/0001-15Inapta
CNPJ: 82.834.128/0001-15Inapta
CNPJ: 02.641.247/0001-12Inapta
CNPJ: 02.322.756/0001-82Inapta
CNPJ: 00.102.859/0001-01Baixada
CNPJ: 00.495.821/0001-46Baixada
CNPJ: 33.524.706/0001-01Ativa
CNPJ: 95.820.379/0001-92Baixada
CNPJ: 21.497.644/0001-07Ativa
CNPJ: 85.200.418/0001-03Baixada
CNPJ: 07.405.535/0001-91Inapta
CNPJ: 14.646.445/0001-58Ativa
CNPJ: 35.031.838/0001-27Ativa
CNPJ: 35.031.838/0001-27Ativa
CNPJ: 13.411.652/0001-60Inapta
CNPJ: 13.411.652/0001-60Inapta
CNPJ: 01.690.920/0001-41Inapta
CNPJ: 01.690.920/0001-41Inapta
CNPJ: 15.271.953/0001-61Inapta
CNPJ: 14.750.703/0001-41Inapta
CNPJ: 16.877.026/0001-52Ativa
CNPJ: 37.033.745/0001-67Ativa
CNPJ: 00.929.809/0001-00Inapta
CNPJ: 36.938.032/0001-80Ativa
CNPJ: 04.804.413/0001-80Ativa
CNPJ: 25.166.101/0001-68Inapta
CNPJ: 02.506.636/0001-35Ativa
CNPJ: 17.441.137/0001-84Ativa
CNPJ: 81.874.075/0001-01Baixada
CNPJ: 14.744.878/0001-46Inapta
CNPJ: 95.792.065/0001-23Baixada
CNPJ: 26.270.869/0001-40Ativa
CNPJ: 12.034.902/0001-28Inapta
CNPJ: 05.133.793/0001-30Ativa
CNPJ: 22.781.758/0001-47Baixada
CNPJ: 26.581.828/0001-74Baixada
CNPJ: 04.968.481/0001-84Baixada
CNPJ: 76.193.333/0001-46Inapta
CNPJ: 15.333.783/0001-00Inapta
CNPJ: 11.123.052/0001-71Ativa
CNPJ: 85.349.603/0001-56Inapta
CNPJ: 85.349.603/0001-56Inapta
CNPJ: 00.485.216/0001-94Inapta
CNPJ: 14.724.503/0001-14Ativa
CNPJ: 14.953.069/0001-44Inapta
CNPJ: 13.942.277/0001-85Inapta
CNPJ: 20.094.978/0001-77Ativa
CNPJ: 06.086.016/0001-45Inapta
CNPJ: 85.150.902/0001-67Baixada
CNPJ: 00.772.808/0001-97Ativa
CNPJ: 01.804.245/0001-34Baixada
CNPJ: 03.018.355/0001-04Ativa
CNPJ: 06.022.905/0001-49Baixada
CNPJ: 04.596.784/0001-13Baixada
CNPJ: 16.634.318/0001-64Inapta
CNPJ: 01.475.916/0001-60Baixada
CNPJ: 11.547.367/0001-46Baixada
CNPJ: 09.436.711/0001-88Baixada
CNPJ: 25.321.666/0001-72Ativa
CNPJ: 23.928.053/0001-72Ativa
CNPJ: 20.711.707/0001-13Baixada
CNPJ: 21.795.493/0001-73Baixada
CNPJ: 08.934.447/0001-40Ativa
CNPJ: 04.342.891/0001-15Ativa
CNPJ: 03.476.530/0001-07Ativa
CNPJ: 94.354.024/0001-92Inapta
CNPJ: 11.909.847/0001-00Baixada
CNPJ: 10.266.710/0001-11Ativa
CNPJ: 32.991.342/0001-07Ativa
CNPJ: 07.082.476/0001-68Inapta
CNPJ: 05.682.914/0001-01Ativa
CNPJ: 82.533.639/0001-05Baixada
CNPJ: 06.138.795/0001-85Ativa
CNPJ: 16.925.108/0001-25Baixada
CNPJ: 03.833.009/0001-71Inapta
CNPJ: 21.270.266/0001-24Ativa
CNPJ: 18.558.382/0001-39Ativa
CNPJ: 12.329.823/0001-44Ativa
CNPJ: 21.119.925/0001-26Ativa
CNPJ: 27.983.390/0001-13Inapta
CNPJ: 10.014.599/0001-76Ativa
CNPJ: 04.110.984/0001-14Inapta
CNPJ: 05.538.055/0001-73Inapta
CNPJ: 09.287.663/0001-03Ativa
CNPJ: 76.606.169/0001-51Ativa
CNPJ: 21.691.101/0001-26Ativa
CNPJ: 11.888.736/0001-64Inapta
CNPJ: 94.933.900/0001-35Ativa
CNPJ: 25.280.208/0001-32Ativa
CNPJ: 07.671.229/0001-05Inapta
CNPJ: 21.592.950/0001-22Ativa
CNPJ: 07.445.818/0001-67Baixada
CNPJ: 75.791.285/0001-25Ativa
CNPJ: 07.745.264/0001-13Baixada
CNPJ: 04.273.007/0001-38Inapta
CNPJ: 05.394.769/0002-36Ativa
CNPJ: 10.750.540/0001-46Inapta
CNPJ: 07.515.713/0001-37Inapta
CNPJ: 14.304.472/0001-42Inapta
CNPJ: 09.557.053/0001-82Ativa
CNPJ: 10.940.607/0001-05Baixada
CNPJ: 34.442.133/0001-30Ativa
CNPJ: 09.128.710/0001-76Ativa
CNPJ: 22.585.549/0001-28Ativa
CNPJ: 19.534.710/0001-20Ativa
CNPJ: 01.252.405/0001-80Ativa
CNPJ: 23.173.311/0001-58Inapta
CNPJ: 15.296.010/0001-93Inapta
CNPJ: 10.919.469/0001-82Inapta
CNPJ: 14.105.806/0001-59Inapta
CNPJ: 33.601.225/0001-52Ativa
CNPJ: 11.462.418/0001-37Inapta
CNPJ: 05.486.869/0001-01Ativa
CNPJ: 08.882.486/0001-40Ativa
CNPJ: 22.156.875/0001-10Ativa
CNPJ: 11.802.216/0001-97Inapta
CNPJ: 35.075.339/0001-31Ativa
CNPJ: 09.020.269/0001-04Ativa
CNPJ: 19.939.011/0001-60Ativa
CNPJ: 09.435.269/0001-75Inapta
CNPJ: 26.180.088/0001-64Ativa
CNPJ: 26.180.088/0001-64Ativa
CNPJ: 26.180.088/0001-64Ativa
CNPJ: 20.829.148/0001-40Inapta
CNPJ: 15.267.146/0001-75Inapta
CNPJ: 13.074.595/0001-71Ativa
CNPJ: 04.602.057/0001-11Baixada
CNPJ: 14.509.799/0001-50Ativa
CNPJ: 02.521.098/0001-58Inapta
CNPJ: 11.033.825/0001-29Ativa
CNPJ: 78.883.618/0001-34Ativa
CNPJ: 78.883.618/0001-34Ativa
CNPJ: 78.883.618/0001-34Ativa
CNPJ: 08.505.204/0001-96Ativa
CNPJ: 08.936.876/0001-56Inapta
CNPJ: 19.515.397/0001-82Ativa
CNPJ: 19.954.549/0001-43Ativa
CNPJ: 15.531.132/0001-17Ativa
CNPJ: 05.482.241/0001-38Ativa
CNPJ: 24.931.899/0001-24Ativa
CNPJ: 26.301.900/0001-62Ativa
CNPJ: 07.472.666/0001-91Inapta
CNPJ: 16.561.288/0001-03Ativa
CNPJ: 31.318.494/0001-80Baixada
CNPJ: 80.434.343/0001-01Inapta
CNPJ: 03.851.733/0001-28Inapta
CNPJ: 05.459.494/0001-90Baixada
CNPJ: 80.441.512/0001-22Inapta
CNPJ: 30.774.916/0001-60Ativa
CNPJ: 01.424.002/0001-70Baixada
CNPJ: 01.424.002/0001-70Baixada
CNPJ: 03.774.404/0001-20Ativa
CNPJ: 03.311.939/0001-65Inapta
CNPJ: 04.102.022/0001-13Inapta
CNPJ: 83.164.541/0001-82Inapta
CNPJ: 01.808.693/0001-06Baixada
CNPJ: 73.844.136/0001-51Baixada
CNPJ: 07.655.508/0001-77Inapta
CNPJ: 32.726.202/0001-01Ativa
CNPJ: 13.293.788/0001-13Inapta
CNPJ: 14.280.075/0001-88Ativa
CNPJ: 16.632.899/0001-03Baixada
CNPJ: 73.231.441/0001-78Ativa
CNPJ: 81.351.447/0001-07Inapta
CNPJ: 29.104.454/0001-94Ativa
CNPJ: 18.571.250/0001-47Ativa
CNPJ: 34.643.203/0001-18Ativa
CNPJ: 17.910.459/0001-25Inapta
CNPJ: 27.890.578/0001-17Ativa
CNPJ: 03.247.900/0001-26Baixada
CNPJ: 03.247.900/0001-26Baixada
CNPJ: 85.266.732/0001-80Inapta
CNPJ: 76.277.003/0001-39Inapta
CNPJ: 79.231.767/0003-43Ativa
CNPJ: 06.060.780/0001-41Inapta
CNPJ: 26.042.248/0001-09Ativa
CNPJ: 79.831.426/0001-47Ativa
CNPJ: 21.288.891/0001-01Inapta
CNPJ: 34.549.180/0001-87Baixada
CNPJ: 44.930.810/0001-12Ativa
CNPJ: 06.181.977/0001-39Baixada
CNPJ: 09.458.641/0001-69Inapta
CNPJ: 06.987.080/0001-05Inapta
CNPJ: 11.296.524/0001-98Ativa
CNPJ: 25.112.284/0001-39Ativa
CNPJ: 30.397.388/0001-77Ativa
CNPJ: 83.806.737/0001-23Ativa
CNPJ: 39.886.073/0001-68Ativa
CNPJ: 26.202.107/0001-06Ativa
CNPJ: 12.641.097/0001-09Ativa
CNPJ: 23.441.522/0001-24Ativa
CNPJ: 79.285.458/0001-94Ativa
CNPJ: 02.045.211/0001-76Inapta
CNPJ: 06.051.290/0001-89Ativa
CNPJ: 25.239.730/0001-70Ativa
CNPJ: 04.885.248/0001-38Inapta
CNPJ: 07.928.612/0001-98Ativa
CNPJ: 15.873.994/0001-28Inapta
CNPJ: 26.412.263/0001-00Inapta
CNPJ: 09.294.953/0001-84Ativa
CNPJ: 17.671.358/0001-49Ativa
CNPJ: 20.291.204/0001-36Ativa
CNPJ: 20.291.204/0001-36Ativa
CNPJ: 13.192.824/0001-52Ativa
CNPJ: 00.687.500/0001-43Inapta
